Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,month,day_of_week,is_weekend,predicted_units_sold,sales_status
2022-01-02,S005,P0003,Toys,West,397,333,35,336.02,80.88,20,Rainy,1,84.97,Winter,1,6,1,195.78456490865307,🟢 Healthy
2022-01-02,S005,P0004,Groceries,North,442,56,38,54.08,60.5,10,Cloudy,1,64.88,Spring,1,6,1,190.45814191947096,🟢 Healthy
2022-01-02,S005,P0005,Furniture,West,411,165,194,172.41,71.72,20,Rainy,0,75.17,Autumn,1,6,1,212.9519127918657,🟢 Healthy
2022-01-02,S005,P0006,Clothing,North,76,54,175,49.32,69.21,15,Rainy,1,71.17,Summer,1,6,1,38.25925245293318,🟢 Healthy
2022-01-02,S005,P0007,Clothing,East,257,93,148,84.69,70.69,20,Snowy,0,71.37,Winter,1,6,1,129.4812289270736,🟢 Healthy
2022-01-02,S005,P0008,Furniture,East,353,250,57,254.75,63.54,15,Cloudy,0,61.05,Summer,1,6,1,179.60155731404782,🟢 Healthy
2022-01-02,S005,P0009,Electronics,West,119,90,76,99.63,78.08,10,Sunny,0,73.69,Winter,1,6,1,60.42304888598295,🟢 Healthy
2022-01-02,S005,P0010,Furniture,West,403,83,77,84.32,43.09,10,Sunny,1,47.02,Spring,1,6,1,205.6084940573031,🟢 Healthy
2022-01-02,S005,P0011,Electronics,East,60,16,149,23.98,25.67,5,Sunny,1,27.78,Winter,1,6,1,32.5126567989213,🟢 Healthy
2022-01-02,S005,P0012,Toys,West,182,87,121,83.13,38.59,20,Rainy,0,33.87,Spring,1,6,1,87.61170088466987,🟢 Healthy
2022-01-02,S005,P0013,Furniture,East,455,241,136,235.03,57.99,5,Sunny,0,55.4,Spring,1,6,1,222.7218244802042,🟢 Healthy
2022-01-02,S005,P0014,Toys,South,437,286,116,282.52,14.65,20,Snowy,1,13.12,Winter,1,6,1,251.52087311784265,🟢 Healthy
2022-01-02,S005,P0015,Clothing,West,289,60,83,52.77,63.26,0,Rainy,1,61.02,Autumn,1,6,1,151.69451700364536,🟢 Healthy
2022-01-02,S005,P0016,Groceries,East,487,437,106,432.86,43.64,15,Cloudy,1,39.13,Autumn,1,6,1,238.52341771257628,🟢 Healthy
2022-01-02,S005,P0017,Toys,North,418,377,76,383.26,84.85,20,Sunny,1,84.29,Summer,1,6,1,212.04908436438703,🟢 Healthy
2022-01-02,S005,P0018,Clothing,West,89,83,113,78.67,47.05,15,Rainy,1,47.89,Spring,1,6,1,45.36058577843982,🟢 Healthy
2022-01-02,S005,P0019,Clothing,West,421,203,152,220.23,76.83,20,Snowy,0,75.86,Spring,1,6,1,210.079811096553,🟢 Healthy
2022-01-02,S005,P0020,Clothing,South,211,183,189,190.11,93.95,10,Sunny,1,98.89,Spring,1,6,1,97.32167723275461,🟢 Healthy
2022-01-03,S001,P0001,Electronics,West,154,5,189,5.36,62.7,20,Rainy,0,58.22,Winter,1,0,0,78.21409400553927,🟢 Healthy
2022-01-03,S001,P0002,Clothing,East,282,199,70,193.26,54.02,0,Cloudy,0,52.91,Spring,1,0,0,139.42175774231154,🟢 Healthy
2022-01-03,S001,P0003,Toys,South,183,176,124,168.28,26.03,10,Rainy,0,29.38,Winter,1,0,0,88.12744500268201,🟢 Healthy
2022-01-03,S001,P0004,Electronics,East,239,214,51,228.51,10.19,0,Cloudy,1,7.82,Winter,1,0,0,122.06059329802888,🟢 Healthy
2022-01-03,S001,P0005,Groceries,West,368,165,56,170.76,95.54,0,Sunny,0,91.29,Spring,1,0,0,193.6685544464136,🟢 Healthy
2022-01-03,S001,P0006,Furniture,South,57,9,40,13.6,57.65,5,Sunny,0,58.01,Summer,1,0,0,29.634311749476186,🟢 Healthy
2022-01-03,S001,P0007,Clothing,South,460,140,70,143.7,87.85,20,Sunny,0,91.9,Winter,1,0,0,251.49291676313928,🟢 Healthy
2022-01-03,S001,P0008,Groceries,West,214,177,150,178.0,53.94,5,Snowy,0,51.47,Autumn,1,0,0,102.37336164652697,🟢 Healthy
2022-01-03,S001,P0009,Groceries,South,407,217,55,217.69,61.42,20,Sunny,0,65.86,Winter,1,0,0,206.5153407373312,🟢 Healthy
2022-01-03,S001,P0010,Electronics,West,51,47,155,38.08,99.14,10,Snowy,0,102.66,Autumn,1,0,0,21.825847974744665,🟢 Healthy
2022-01-03,S001,P0011,Groceries,East,252,3,98,5.18,60.52,0,Cloudy,0,62.72,Autumn,1,0,0,129.23966326166305,🟢 Healthy
2022-01-03,S001,P0012,Clothing,East,72,2,62,9.81,86.93,15,Cloudy,0,83.11,Summer,1,0,0,33.98709589545552,🟢 Healthy
2022-01-03,S001,P0013,Clothing,South,194,18,120,20.5,83.11,10,Snowy,1,85.16,Summer,1,0,0,92.25237574878277,🟢 Healthy
2022-01-03,S001,P0014,Toys,South,302,242,145,255.54,32.28,10,Rainy,1,30.1,Winter,1,0,0,150.58186418924996,🟢 Healthy
2022-01-03,S001,P0015,Toys,North,330,228,157,246.91,52.17,10,Sunny,1,52.43,Summer,1,0,0,157.7872014330863,🟢 Healthy
2022-01-03,S001,P0016,Clothing,East,148,31,160,35.11,93.61,15,Snowy,1,94.15,Spring,1,0,0,75.32288298105186,🟢 Healthy
2022-01-03,S001,P0017,Clothing,North,315,16,197,33.51,98.25,5,Sunny,0,100.34,Spring,1,0,0,151.04000643973234,🟢 Healthy
2022-01-03,S001,P0018,Furniture,East,97,20,147,37.26,78.53,5,Rainy,0,75.48,Autumn,1,0,0,50.13123635198842,🟢 Healthy
2022-01-03,S001,P0019,Furniture,South,240,193,171,203.45,56.91,0,Sunny,1,54.2,Spring,1,0,0,117.54870774806996,🟢 Healthy
2022-01-03,S001,P0020,Toys,North,178,118,162,110.02,35.32,20,Cloudy,1,37.56,Summer,1,0,0,86.67256402315165,🟢 Healthy
2022-01-03,S002,P0001,Toys,North,405,96,171,100.82,48.08,0,Rainy,1,49.4,Autumn,1,0,0,192.31576924788544,🟢 Healthy
2022-01-03,S002,P0002,Electronics,North,200,48,47,55.45,46.95,15,Snowy,1,43.48,Summer,1,0,0,93.05932636901522,🟢 Healthy
2022-01-03,S002,P0003,Furniture,West,327,130,166,127.03,94.45,20,Cloudy,1,99.26,Winter,1,0,0,165.96129637384405,🟢 Healthy
2022-01-03,S002,P0004,Groceries,North,409,11,48,8.25,27.28,10,Snowy,1,28.61,Autumn,1,0,0,214.28947883165026,🟢 Healthy
2022-01-03,S002,P0005,Groceries,West,327,313,194,326.56,29.74,0,Snowy,1,31.67,Winter,1,0,0,166.3155940116347,🟢 Healthy
2022-01-03,S002,P0006,Furniture,North,388,352,199,365.82,27.64,5,Snowy,0,27.19,Summer,1,0,0,197.7564184637211,🟢 Healthy
2022-01-03,S002,P0007,Toys,South,483,265,108,277.23,60.54,5,Rainy,0,55.83,Autumn,1,0,0,237.5887616204625,🟢 Healthy
2022-01-03,S002,P0008,Furniture,South,70,11,137,23.62,58.55,10,Cloudy,0,63.45,Summer,1,0,0,33.73678214089362,🟢 Healthy
2022-01-03,S002,P0009,Groceries,South,288,191,29,207.27,58.59,0,Cloudy,0,60.98,Summer,1,0,0,144.18209738047108,🟢 Healthy
2022-01-03,S002,P0010,Electronics,West,270,185,150,192.21,95.48,0,Rainy,1,91.76,Winter,1,0,0,129.0811752528733,🟢 Healthy
2022-01-03,S002,P0011,Clothing,North,217,143,66,154.26,37.81,20,Snowy,1,37.14,Autumn,1,0,0,105.31140263025631,🟢 Healthy
2022-01-03,S002,P0012,Electronics,West,221,85,84,104.48,48.7,10,Rainy,0,51.33,Spring,1,0,0,106.56508870688823,🟢 Healthy
2022-01-03,S002,P0013,Groceries,West,303,270,164,268.73,65.89,10,Cloudy,0,64.52,Summer,1,0,0,159.90762312272503,🟢 Healthy
2022-01-03,S002,P0014,Groceries,West,298,233,143,245.02,20.37,0,Rainy,1,23.3,Spring,1,0,0,151.20130645291064,🟢 Healthy
2022-01-03,S002,P0015,Furniture,West,193,187,57,177.8,46.25,0,Snowy,0,49.2,Spring,1,0,0,95.73590994005934,🟢 Healthy
2022-01-03,S002,P0016,Electronics,South,205,39,147,37.83,71.74,10,Rainy,0,76.17,Winter,1,0,0,99.66660900277621,🟢 Healthy
2022-01-03,S002,P0017,Toys,West,427,234,195,231.16,20.57,10,Rainy,1,22.24,Autumn,1,0,0,201.46829909817188,🟢 Healthy
2022-01-03,S002,P0018,Clothing,South,365,213,106,208.31,29.88,20,Rainy,1,25.73,Autumn,1,0,0,179.78477185371267,🟢 Healthy
2022-01-03,S002,P0019,Clothing,North,111,55,163,71.88,73.98,15,Rainy,1,73.5,Winter,1,0,0,55.3753297225614,🟢 Healthy
2022-01-03,S002,P0020,Groceries,South,271,22,178,15.3,45.02,10,Sunny,0,47.01,Spring,1,0,0,136.94761555191013,🟢 Healthy
2022-01-03,S003,P0001,Clothing,North,134,100,185,100.66,82.88,10,Sunny,1,86.74,Autumn,1,0,0,64.27349477311886,🟢 Healthy
2022-01-03,S003,P0002,Groceries,North,405,353,74,355.08,17.36,0,Cloudy,1,17.32,Spring,1,0,0,212.93047618827174,🟢 Healthy
2022-01-03,S003,P0003,Electronics,West,290,255,118,246.78,42.7,20,Snowy,0,40.38,Autumn,1,0,0,148.01466972270157,🟢 Healthy
2022-01-03,S003,P0004,Clothing,South,403,154,189,166.81,89.67,15,Sunny,0,88.99,Autumn,1,0,0,209.4966913431001,🟢 Healthy
2022-01-03,S003,P0005,Clothing,East,311,147,29,154.97,65.77,0,Cloudy,1,61.06,Spring,1,0,0,161.68405002025688,🟢 Healthy
2022-01-03,S003,P0006,Electronics,North,448,342,112,357.52,95.74,10,Cloudy,0,94.29,Summer,1,0,0,216.25661447690442,🟢 Healthy
2022-01-03,S003,P0007,Furniture,West,277,54,126,48.62,98.9,0,Cloudy,0,97.62,Summer,1,0,0,114.74051940727004,🟢 Healthy
2022-01-03,S003,P0008,Toys,East,421,289,112,292.21,41.11,15,Cloudy,0,36.9,Summer,1,0,0,227.6217054356429,🟢 Healthy
2022-01-03,S003,P0009,Toys,South,241,179,135,198.59,42.07,0,Snowy,1,37.66,Winter,1,0,0,118.08152091190318,🟢 Healthy
2022-01-03,S003,P0010,Furniture,South,186,175,75,177.8,95.89,0,Rainy,1,96.19,Autumn,1,0,0,91.60251582904816,🟢 Healthy
2022-01-03,S003,P0011,Clothing,West,413,209,86,220.54,84.12,5,Sunny,0,89.06,Spring,1,0,0,201.607852268022,🟢 Healthy
2022-01-03,S003,P0012,Toys,East,112,109,46,113.33,71.21,20,Rainy,1,74.71,Summer,1,0,0,54.332366971367904,🟢 Healthy
2022-01-03,S003,P0013,Groceries,South,268,43,78,49.77,49.23,0,Rainy,1,47.75,Spring,1,0,0,126.29421682093785,🟢 Healthy
2022-01-03,S003,P0014,Toys,South,347,58,38,49.31,21.87,10,Rainy,1,25.0,Autumn,1,0,0,186.19542910464526,🟢 Healthy
2022-01-03,S003,P0015,Electronics,South,495,399,86,390.1,60.83,0,Cloudy,1,60.34,Spring,1,0,0,258.16716719025607,🟢 Healthy
2022-01-03,S003,P0016,Clothing,West,324,95,145,111.3,56.78,20,Rainy,0,60.75,Winter,1,0,0,158.8245892924663,🟢 Healthy
2022-01-03,S003,P0017,Clothing,West,330,296,138,297.58,76.12,5,Snowy,0,77.55,Spring,1,0,0,162.32339448118606,🟢 Healthy
2022-01-03,S003,P0018,Electronics,East,297,105,66,104.66,98.9,10,Sunny,0,96.55,Winter,1,0,0,131.61567317472986,🟢 Healthy
2022-01-03,S003,P0019,Clothing,East,169,103,47,107.67,46.24,5,Cloudy,0,47.84,Autumn,1,0,0,87.75568209786832,🟢 Healthy
2022-01-03,S003,P0020,Toys,South,257,131,103,123.65,16.35,15,Cloudy,0,19.59,Autumn,1,0,0,128.19622240401233,🟢 Healthy
2022-01-03,S004,P0001,Groceries,East,175,66,140,56.84,83.63,15,Sunny,0,79.9,Summer,1,0,0,85.7761946057311,🟢 Healthy
2022-01-03,S004,P0002,Groceries,West,228,163,161,161.48,81.57,0,Cloudy,1,77.66,Winter,1,0,0,111.40344963394162,🟢 Healthy
2022-01-03,S004,P0003,Clothing,South,188,98,176,98.87,44.68,10,Snowy,0,42.55,Spring,1,0,0,89.47802935514845,🟢 Healthy
2022-01-03,S004,P0004,Groceries,East,211,150,20,167.75,60.11,0,Rainy,1,62.3,Summer,1,0,0,103.57236246243527,🟢 Healthy
2022-01-03,S004,P0005,Furniture,North,149,15,60,21.91,24.63,20,Snowy,0,27.97,Winter,1,0,0,75.80407668035448,🟢 Healthy
2022-01-03,S004,P0006,Electronics,North,383,36,75,26.89,36.31,5,Cloudy,1,34.82,Autumn,1,0,0,188.17945925066238,🟢 Healthy
2022-01-03,S004,P0007,Electronics,East,478,303,153,307.7,11.36,15,Cloudy,1,15.64,Autumn,1,0,0,258.84998912125667,🟢 Healthy
2022-01-03,S004,P0008,Electronics,East,217,209,35,215.04,63.1,10,Rainy,1,65.17,Winter,1,0,0,102.25103053740217,🟢 Healthy
2022-01-03,S004,P0009,Electronics,West,73,69,65,68.51,30.82,20,Sunny,0,35.26,Winter,1,0,0,36.22753873448465,🟢 Healthy
2022-01-03,S004,P0010,Electronics,West,467,143,183,139.44,23.73,0,Snowy,0,21.84,Winter,1,0,0,213.88187582746986,🟢 Healthy
2022-01-03,S004,P0011,Clothing,West,353,239,44,255.26,29.49,5,Sunny,0,31.68,Winter,1,0,0,182.39314270252768,🟢 Healthy
2022-01-03,S004,P0012,Groceries,North,471,192,115,188.72,74.42,15,Cloudy,1,75.61,Autumn,1,0,0,196.1712098925232,🟢 Healthy
2022-01-03,S004,P0013,Clothing,South,129,23,92,38.86,58.3,20,Rainy,1,59.12,Autumn,1,0,0,66.89551900493379,🟢 Healthy
2022-01-03,S004,P0014,Groceries,East,301,165,34,160.46,60.58,0,Sunny,1,58.02,Winter,1,0,0,153.82289213706792,🟢 Healthy
2022-01-03,S004,P0015,Groceries,South,423,85,73,95.5,73.48,0,Rainy,0,77.0,Spring,1,0,0,195.89094530689326,🟢 Healthy
2022-01-03,S004,P0016,Groceries,East,385,79,130,86.62,16.18,10,Cloudy,0,18.35,Spring,1,0,0,195.36972791189018,🟢 Healthy
2022-01-03,S004,P0017,Toys,North,74,33,29,43.64,38.52,15,Rainy,0,39.57,Spring,1,0,0,34.62861140161129,🟢 Healthy
2022-01-03,S004,P0018,Electronics,South,467,270,108,270.37,46.93,0,Snowy,0,46.83,Winter,1,0,0,215.9485335649484,🟢 Healthy
2022-01-03,S004,P0019,Toys,North,140,1,47,-3.91,80.41,0,Snowy,0,76.9,Winter,1,0,0,73.18017025358567,🟢 Healthy
2022-01-03,S004,P0020,Clothing,East,197,149,134,161.2,95.33,20,Cloudy,0,97.42,Winter,1,0,0,93.24995713936019,🟢 Healthy
2022-01-03,S005,P0001,Groceries,North,159,3,145,18.12,36.3,0,Snowy,0,34.96,Winter,1,0,0,81.64753251898114,🟢 Healthy
2022-01-03,S005,P0002,Electronics,North,322,59,111,78.35,82.08,10,Sunny,1,84.13,Spring,1,0,0,147.18280826212862,🟢 Healthy
2022-01-03,S005,P0003,Groceries,East,106,15,101,25.13,46.4,20,Snowy,0,49.42,Summer,1,0,0,50.9196293646436,🟢 Healthy
2022-01-03,S005,P0004,Groceries,South,475,351,132,358.12,59.76,5,Cloudy,0,57.14,Spring,1,0,0,210.39467243229785,🟢 Healthy
2022-01-03,S005,P0005,Groceries,North,83,66,57,63.37,60.35,20,Sunny,1,60.81,Winter,1,0,0,44.698472471399825,🟢 Healthy
2022-01-03,S005,P0006,Groceries,West,117,62,58,59.04,40.61,10,Snowy,1,44.37,Autumn,1,0,0,62.07323447073228,🟢 Healthy
2022-01-03,S005,P0007,Clothing,West,368,77,44,95.69,63.61,5,Rainy,1,63.81,Winter,1,0,0,178.56338105316001,🟢 Healthy
2022-01-03,S005,P0008,Electronics,South,207,177,154,173.93,97.09,5,Snowy,1,95.17,Summer,1,0,0,96.55734238606277,🟢 Healthy
2022-01-03,S005,P0009,Electronics,West,398,349,98,350.47,52.72,10,Sunny,0,55.74,Winter,1,0,0,196.87767989345875,🟢 Healthy
2022-01-03,S005,P0010,Groceries,North,476,74,25,91.48,14.41,20,Sunny,1,11.25,Spring,1,0,0,205.64147309337903,🟢 Healthy
2022-01-03,S005,P0011,Groceries,North,119,40,151,43.92,74.14,0,Cloudy,1,69.67,Winter,1,0,0,59.749168406836716,🟢 Healthy
2022-01-03,S005,P0012,Toys,North,77,72,27,68.01,46.94,20,Rainy,1,46.58,Winter,1,0,0,38.508102468055895,🟢 Healthy
2022-01-03,S005,P0013,Toys,South,191,190,126,205.54,23.04,5,Snowy,0,19.33,Autumn,1,0,0,94.70889779534144,🟢 Healthy
2022-01-03,S005,P0014,Toys,North,419,263,189,263.83,28.02,5,Sunny,1,23.72,Autumn,1,0,0,211.21166312063102,🟢 Healthy
2022-01-03,S005,P0015,Toys,South,184,126,175,143.76,86.82,20,Cloudy,0,85.26,Autumn,1,0,0,89.15304749326627,🟢 Healthy
2022-01-03,S005,P0016,Clothing,North,361,17,171,25.61,80.31,5,Cloudy,1,76.56,Spring,1,0,0,179.62200011384405,🟢 Healthy
2022-01-03,S005,P0017,Toys,East,154,19,116,37.45,41.28,10,Rainy,0,40.59,Spring,1,0,0,77.01858715693746,🟢 Healthy
2022-01-03,S005,P0018,Toys,North,376,36,53,43.47,38.42,0,Snowy,1,35.98,Winter,1,0,0,186.3657106306234,🟢 Healthy
2022-01-03,S005,P0019,Toys,North,268,207,177,198.44,59.93,20,Snowy,0,64.67,Autumn,1,0,0,129.1200140913248,🟢 Healthy
2022-01-03,S005,P0020,Toys,South,451,91,193,99.88,66.76,5,Sunny,0,62.53,Summer,1,0,0,216.0166861271097,🟢 Healthy
2022-01-04,S001,P0001,Groceries,South,85,58,193,52.87,77.88,15,Cloudy,1,75.99,Winter,1,1,0,45.1521722166854,🟢 Healthy
2022-01-04,S001,P0002,Electronics,North,91,91,142,82.65,88.22,15,Sunny,1,87.44,Autumn,1,1,0,45.5254516655604,🟢 Healthy
2022-01-04,S001,P0003,Toys,South,184,70,191,82.51,10.55,15,Cloudy,0,7.6,Winter,1,1,0,88.6175563358822,🟢 Healthy
2022-01-04,S001,P0004,Electronics,North,209,0,123,15.37,44.81,5,Sunny,1,45.53,Winter,1,1,0,104.31807888442907,🟢 Healthy
2022-01-04,S001,P0005,Electronics,East,470,32,192,45.57,69.65,10,Snowy,0,73.5,Spring,1,1,0,205.286373511769,🟢 Healthy
2022-01-04,S001,P0006,Clothing,South,127,8,84,0.54,53.35,20,Cloudy,0,55.07,Spring,1,1,0,62.97345672744236,🟢 Healthy
2022-01-04,S001,P0007,Groceries,North,367,341,39,336.71,33.47,5,Cloudy,0,28.95,Spring,1,1,0,190.43129954052995,🟢 Healthy
2022-01-04,S001,P0008,Electronics,East,404,347,183,350.96,61.1,20,Sunny,0,58.46,Winter,1,1,0,204.68780166504413,🟢 Healthy
2022-01-04,S001,P0009,Groceries,North,403,15,187,26.72,45.25,10,Sunny,0,46.74,Summer,1,1,0,194.3284601067541,🟢 Healthy
2022-01-04,S001,P0010,Toys,East,494,85,122,92.86,94.98,20,Rainy,0,98.87,Autumn,1,1,0,195.2992087401268,🟢 Healthy
2022-01-04,S001,P0011,Toys,South,421,30,33,49.2,24.21,0,Sunny,0,25.48,Spring,1,1,0,197.61623426764186,🟢 Healthy
2022-01-04,S001,P0012,Electronics,West,150,136,129,140.64,66.07,5,Snowy,0,70.84,Winter,1,1,0,74.73764697483024,🟢 Healthy
2022-01-04,S001,P0013,Toys,North,94,31,174,46.7,34.68,10,Sunny,0,33.73,Winter,1,1,0,49.801223193329385,🟢 Healthy
2022-01-04,S001,P0014,Clothing,East,77,7,76,22.66,98.28,15,Cloudy,1,95.38,Spring,1,1,0,35.688673661103756,🟢 Healthy
2022-01-04,S001,P0015,Electronics,West,430,377,118,371.89,87.24,10,Cloudy,1,88.66,Spring,1,1,0,213.2049931363565,🟢 Healthy
2022-01-04,S001,P0016,Groceries,North,168,28,32,33.2,93.4,10,Sunny,0,93.22,Summer,1,1,0,83.79568091640756,🟢 Healthy
2022-01-04,S001,P0017,Toys,West,353,348,36,349.59,53.02,0,Cloudy,1,57.08,Autumn,1,1,0,175.41125965160043,🟢 Healthy
2022-01-04,S001,P0018,Groceries,South,380,258,66,258.58,58.54,5,Sunny,1,60.77,Summer,1,1,0,188.79660598718732,🟢 Healthy
2022-01-04,S001,P0019,Toys,West,127,41,191,50.38,63.29,15,Sunny,1,61.73,Autumn,1,1,0,62.39028407206153,🟢 Healthy
2022-01-04,S001,P0020,Electronics,North,153,49,139,44.55,10.93,0,Snowy,1,10.76,Winter,1,1,0,73.28935284920317,🟢 Healthy
2022-01-04,S002,P0001,Clothing,North,108,83,25,85.5,45.49,5,Sunny,1,44.33,Spring,1,1,0,51.22762106478856,🟢 Healthy
2022-01-04,S002,P0002,Furniture,West,109,60,172,71.47,52.33,10,Cloudy,1,51.78,Summer,1,1,0,51.820041878229006,🟢 Healthy
2022-01-04,S002,P0003,Toys,North,493,448,113,459.44,41.55,15,Rainy,0,44.02,Winter,1,1,0,276.6336014729238,🟢 Healthy
2022-01-04,S002,P0004,Toys,East,289,11,21,26.96,58.13,0,Sunny,1,61.63,Summer,1,1,0,149.28419914888607,🟢 Healthy
2022-01-04,S002,P0005,Groceries,East,425,390,175,407.4,25.67,10,Snowy,0,23.55,Spring,1,1,0,216.09156856922849,🟢 Healthy
2022-01-04,S002,P0006,Clothing,West,118,81,139,88.67,33.96,0,Sunny,0,29.22,Summer,1,1,0,61.42160938974445,🟢 Healthy
2022-01-04,S002,P0007,Electronics,North,449,121,118,132.54,81.35,20,Cloudy,0,82.18,Spring,1,1,0,215.38042268426108,🟢 Healthy
2022-01-04,S002,P0008,Groceries,West,184,44,152,52.26,57.34,20,Rainy,0,56.99,Spring,1,1,0,85.3101120953036,🟢 Healthy
2022-01-04,S002,P0009,Toys,East,239,88,31,104.13,50.36,15,Cloudy,0,47.77,Winter,1,1,0,118.69703413957984,🟢 Healthy
2022-01-04,S002,P0010,Groceries,West,216,142,172,138.75,51.34,15,Rainy,1,53.35,Autumn,1,1,0,103.95760898892524,🟢 Healthy
2022-01-04,S002,P0011,Toys,North,291,48,69,48.65,13.09,20,Snowy,1,11.98,Summer,1,1,0,145.3599908925831,🟢 Healthy
2022-01-04,S002,P0012,Electronics,North,74,61,87,67.72,94.85,0,Cloudy,0,93.92,Winter,1,1,0,36.65183121165647,🟢 Healthy
2022-01-04,S002,P0013,Electronics,East,429,140,180,151.22,16.47,5,Sunny,0,17.47,Summer,1,1,0,207.7803343555738,🟢 Healthy
2022-01-04,S002,P0014,Toys,West,467,390,188,408.18,82.15,15,Cloudy,1,79.63,Summer,1,1,0,256.22140612857976,🟢 Healthy
2022-01-04,S002,P0015,Toys,North,121,91,197,93.99,61.13,5,Rainy,0,62.56,Summer,1,1,0,61.53294112890404,🟢 Healthy
2022-01-04,S002,P0016,Groceries,East,134,32,107,32.03,63.74,10,Snowy,0,61.83,Winter,1,1,0,66.38192623605283,🟢 Healthy
2022-01-04,S002,P0017,Electronics,East,152,60,92,54.96,66.78,10,Snowy,1,67.89,Winter,1,1,0,77.52437505079008,🟢 Healthy
2022-01-04,S002,P0018,Clothing,South,236,206,63,220.44,30.12,15,Sunny,1,27.89,Winter,1,1,0,120.62263997898718,🟢 Healthy
2022-01-04,S002,P0019,Groceries,West,253,108,36,107.84,31.26,10,Sunny,1,33.52,Summer,1,1,0,130.03546479066208,🟢 Healthy
2022-01-04,S002,P0020,Furniture,East,403,349,42,340.49,21.47,0,Rainy,0,17.22,Winter,1,1,0,220.7233017964175,🟢 Healthy
2022-01-04,S003,P0001,Furniture,South,335,271,147,276.13,81.01,20,Rainy,0,83.63,Summer,1,1,0,168.0226846868446,🟢 Healthy
2022-01-04,S003,P0002,Electronics,South,293,202,130,215.12,59.97,5,Snowy,1,61.76,Spring,1,1,0,147.29916513587574,🟢 Healthy
2022-01-04,S003,P0003,Toys,North,169,34,91,24.17,26.87,10,Snowy,0,30.53,Summer,1,1,0,85.31255983555207,🟢 Healthy
2022-01-04,S003,P0004,Clothing,West,294,165,43,164.1,99.12,10,Rainy,0,97.69,Summer,1,1,0,148.94493370713948,🟢 Healthy
2022-01-04,S003,P0005,Groceries,North,69,2,161,21.27,24.29,5,Rainy,0,25.5,Summer,1,1,0,34.673972227630514,🟢 Healthy
2022-01-04,S003,P0006,Electronics,East,328,308,113,323.67,18.48,0,Rainy,1,17.76,Autumn,1,1,0,162.77559344086606,🟢 Healthy
2022-01-04,S003,P0007,Toys,North,173,76,157,75.54,54.73,10,Snowy,1,52.32,Spring,1,1,0,85.99381886067592,🟢 Healthy
2022-01-04,S003,P0008,Toys,East,108,91,129,95.55,59.61,5,Rainy,1,57.85,Summer,1,1,0,49.73111614140816,🟢 Healthy
2022-01-04,S003,P0009,Furniture,West,494,113,84,121.8,14.64,20,Cloudy,1,12.8,Spring,1,1,0,246.0888056588686,🟢 Healthy
2022-01-04,S003,P0010,Electronics,East,366,274,102,268.6,63.63,15,Cloudy,1,62.96,Winter,1,1,0,184.61380217739506,🟢 Healthy
2022-01-04,S003,P0011,Toys,East,441,116,52,128.01,95.99,10,Sunny,0,95.78,Autumn,1,1,0,200.6703954980005,🟢 Healthy
2022-01-04,S003,P0012,Electronics,North,181,5,37,18.13,75.41,5,Rainy,1,75.03,Summer,1,1,0,82.47929835058794,🟢 Healthy
2022-01-04,S003,P0013,Furniture,East,330,115,116,111.27,24.19,15,Rainy,1,28.03,Autumn,1,1,0,178.29719527519066,🟢 Healthy
2022-01-04,S003,P0014,Clothing,East,228,79,158,75.88,85.33,0,Sunny,1,82.64,Spring,1,1,0,111.86775416756144,🟢 Healthy
2022-01-04,S003,P0015,Electronics,East,344,223,53,235.42,15.58,15,Cloudy,0,19.75,Winter,1,1,0,186.72853970464567,🟢 Healthy
2022-01-04,S003,P0016,Furniture,West,336,258,175,260.26,19.63,10,Cloudy,1,20.65,Summer,1,1,0,175.6888351131006,🟢 Healthy
2022-01-04,S003,P0017,Toys,West,355,236,26,248.1,53.81,0,Rainy,0,49.72,Winter,1,1,0,171.9821055984298,🟢 Healthy
2022-01-04,S003,P0018,Toys,North,431,309,165,323.61,37.49,20,Cloudy,0,40.66,Autumn,1,1,0,216.05925826179487,🟢 Healthy
2022-01-04,S003,P0019,Groceries,North,172,32,160,26.96,38.2,0,Rainy,0,38.42,Summer,1,1,0,86.34412551516337,🟢 Healthy
2022-01-04,S003,P0020,Clothing,South,145,44,122,43.44,84.13,15,Snowy,1,84.05,Winter,1,1,0,73.36152978878363,🟢 Healthy
2022-01-04,S004,P0001,Furniture,South,487,145,149,154.43,20.39,15,Sunny,0,21.17,Summer,1,1,0,251.22528810464706,🟢 Healthy
2022-01-04,S004,P0002,Groceries,North,216,150,162,141.65,70.46,20,Sunny,1,66.42,Summer,1,1,0,103.16925049091765,🟢 Healthy
2022-01-04,S004,P0003,Toys,West,236,40,104,36.09,53.13,5,Snowy,1,48.66,Spring,1,1,0,116.00037056564074,🟢 Healthy
2022-01-04,S004,P0004,Toys,West,260,245,199,256.94,82.0,10,Sunny,1,81.29,Winter,1,1,0,133.4302002760673,🟢 Healthy
2022-01-04,S004,P0005,Furniture,North,435,241,160,255.72,75.55,15,Snowy,0,75.67,Autumn,1,1,0,227.14326480359932,🟢 Healthy
2022-01-04,S004,P0006,Groceries,South,499,138,175,128.04,50.26,0,Cloudy,1,47.5,Autumn,1,1,0,219.01902588144986,🟢 Healthy
