date,product_id,warehouse_id,historical_demand,demand_variability,current_inventory,reorder_point,lead_time_days,holding_cost,ordering_cost,shortage_cost,target_operational_cost,month,day_of_week,is_weekend,predicted_operational_cost,inventory_status
2022-06-09,1095,5,129,0.3712241507150701,265,185,12,1.5314279502321095,60.58908345796509,24.533011113169355,466.4174902694741,6,3,0,464.37166564186305,🟢 Healthy
2022-06-10,1051,4,124,0.2184328356541801,165,87,9,1.1464131428245383,58.46939669089806,9.481048240647,247.6275652569469,6,4,0,252.43086985211335,🟢 Healthy
2022-06-11,1095,3,107,0.324646463916582,167,135,2,4.607967853502137,47.22291736787176,16.230581461088853,816.7535489027287,6,5,1,830.0413294734497,🟢 Healthy
2022-06-12,1003,1,124,0.3859423896801637,319,152,4,3.5102888485578667,34.1677355435267,13.009076173634895,1153.9498782334863,6,6,1,1186.4626121452131,🟡 High Cost Overstock
2022-06-13,1093,4,99,0.3912417969470969,444,90,10,2.470937097028847,95.13981783000872,20.366305958564432,1192.2358889108168,6,0,0,1194.112278395052,🟡 High Cost Overstock
2022-06-14,1022,3,114,0.3666153821190755,392,101,2,3.079668066189274,45.2863774943604,22.347785439597743,1252.5162594405556,6,1,0,1254.273637865594,🟡 High Cost Overstock
2022-06-15,1014,1,115,0.4483241699102472,211,177,14,3.855262573293098,84.05531708594283,11.816745487005935,897.5157200507865,6,2,0,889.4805624811163,🟢 Healthy
2022-06-16,1042,5,123,0.4480421833376418,237,178,8,3.978643544175728,77.22776170299794,18.20792727398765,1020.1662816726454,6,3,0,1038.3138721970934,🟢 Healthy
2022-06-17,1028,5,116,0.3315746237628013,153,156,9,4.639523813685341,83.27340802225032,15.980953950354548,793.1205515161075,6,4,0,791.162763073288,🔴 Reorder Required
2022-06-18,1035,5,109,0.2719425476444849,190,90,3,2.420792550030302,94.9414506697682,10.568889801108668,554.8920351755255,6,5,1,553.7362069915134,🟢 Healthy
2022-06-19,1012,5,113,0.3566281182260399,216,139,13,1.8203490950872776,69.86966081767179,10.438816056260034,463.06506535652375,6,6,1,467.19518064183933,🟢 Healthy
2022-06-20,1031,2,123,0.4272848005481853,349,175,9,3.3784892005542884,91.83602747056356,15.77263295064608,1270.92875846401,6,0,0,1305.7053850560671,🟡 High Cost Overstock
2022-06-21,1070,4,115,0.1022608419364738,77,185,6,2.3707755467578866,33.415785832983495,8.080057470645997,523.0076868178886,6,1,0,511.14685615697067,🔴 Reorder Required
2022-06-22,1058,4,110,0.4967988036059404,473,94,6,3.1756930427704004,70.137006076543,21.21619792964943,1572.2398153069423,6,2,0,1556.98504081189,🟡 High Cost Overstock
2022-06-23,1085,2,131,0.1731575089316797,321,117,7,2.389936093051776,81.78204903316902,6.380096784008041,848.951534902789,6,3,0,816.7167020602046,🟡 High Cost Overstock
2022-06-24,1027,3,104,0.2880995942639904,99,80,12,1.1884810400517851,41.73129045953392,6.891489724166327,193.84836204549228,6,4,0,265.34200408861,🟢 Healthy
2022-06-25,1065,3,115,0.4488118939371467,420,125,5,2.612420382465313,79.2603041033572,11.844526178545353,1176.476864738789,6,5,1,1157.260060507432,🟡 High Cost Overstock
2022-06-26,1041,5,114,0.1900161596176797,205,193,6,3.609130198734648,82.27814632929895,7.361835163942667,822.1498370699018,6,6,1,792.4666758955616,🟢 Healthy
2022-06-27,1044,1,123,0.2907180895601533,373,167,11,4.096777134504425,86.49503648131558,14.514000425109847,1614.592907651466,6,0,0,1610.1482043558426,🟡 High Cost Overstock
2022-06-28,1061,3,116,0.1530328720724716,397,122,1,2.719968245584461,45.03063300767462,12.993517808837408,1124.8580265047055,6,1,0,1128.3135550074492,🟡 High Cost Overstock
2022-06-29,1056,1,107,0.258030530155277,170,183,3,1.243570505946804,74.52852721346474,19.43619591771434,285.93551322442147,6,2,0,289.4071138689522,🔴 Reorder Required
2022-06-30,1005,4,105,0.170854181917201,493,101,12,2.366094693422442,44.340262672780966,24.06008310419441,1210.8249465300448,6,3,0,1213.560136236485,🟡 High Cost Overstock
2022-07-01,1027,1,140,0.2454510995084628,189,82,9,4.038322679787642,79.12323099987643,20.07117169478252,842.3662174797408,7,4,0,864.973614990978,🟢 Healthy
2022-07-02,1027,4,151,0.2493856867170888,65,93,12,2.357866717776828,57.03789321165698,8.588973257612087,948.9509300217904,7,5,1,956.4055095211767,🔴 Reorder Required
2022-07-03,1043,2,128,0.497268315839333,358,81,5,3.634388571219001,67.8035499621776,23.71042570928806,1368.91465845858,7,6,1,1355.9511554873147,🟡 High Cost Overstock
2022-07-04,1083,2,135,0.4979252117215089,487,140,5,2.782461567551404,53.26719851444551,12.842668651061343,1408.3259819119794,7,0,0,1394.7390982923414,🟡 High Cost Overstock
2022-07-05,1029,5,121,0.1459145114642449,98,111,8,1.5855040629922852,32.95863415438595,14.483787218538255,521.4651383540098,7,1,0,535.227175779422,🔴 Reorder Required
2022-07-06,1061,3,108,0.3903875117313389,213,191,11,4.082677286103834,34.24236236842909,13.43152474741271,903.8526243085458,7,2,0,907.3553830609197,🟢 Healthy
2022-07-07,1074,5,114,0.1206981918676404,111,117,11,0.8789605433180916,26.20551258097076,10.610940465754378,155.60295428654206,7,3,0,165.27657817632266,🔴 Reorder Required
2022-07-08,1091,4,129,0.1120768061348754,389,176,13,2.862006272398178,69.44581437773294,22.90088575594968,1182.766254340624,7,4,0,1174.1809592179386,🟡 High Cost Overstock
2022-07-09,1088,5,145,0.1421335576979857,203,125,2,1.4400096540953222,87.89107183624475,11.644777317932322,380.2130316175952,7,5,1,388.7887036785707,🟢 Healthy
2022-07-10,1061,1,123,0.4861942628031735,361,121,13,0.8017953284361905,21.66694610096648,16.571929393590928,311.11505966643125,7,6,1,305.52381861918093,🟢 Healthy
2022-07-11,1096,4,95,0.476345419157879,425,85,7,2.76320271687462,25.29916016706828,9.800671687486604,1199.6603148387817,7,0,0,1194.4401576210362,🟡 High Cost Overstock
2022-07-12,1000,2,119,0.1775711281122722,395,120,9,2.748029701707156,56.59735938423282,20.94750749540361,1142.0690915585594,7,1,0,1153.2978819322223,🟡 High Cost Overstock
2022-07-13,1026,3,118,0.1646689342214846,199,182,7,3.681054057540744,79.01765889345515,20.483973190583733,811.5474163440632,7,2,0,816.8548849229687,🟢 Healthy
2022-07-14,1061,4,149,0.1962140346063788,425,104,12,3.851378118733572,32.6166115769561,10.92624276894088,1669.452312038724,7,3,0,1696.027233423298,🟡 High Cost Overstock
2022-07-15,1076,4,120,0.3062187976300569,122,177,5,3.775061699118036,41.73210556393551,18.631081462869076,502.2896328563359,7,4,0,516.8816633481962,🔴 Reorder Required
2022-07-16,1002,1,138,0.3278818528141639,118,90,13,2.3430142981253974,38.560496102544576,19.077470661898992,696.5855965193213,7,5,1,562.9295730089464,🟢 Healthy
2022-07-17,1069,3,129,0.1886373721757789,226,189,6,3.342604042519532,51.92409749369233,16.250228322095325,807.3526111031065,7,6,1,821.8125485421307,🟢 Healthy
2022-07-18,1071,2,115,0.4026491152359781,403,180,4,3.0962535918978213,37.99989416140569,17.0119676454334,1285.7900916962278,7,0,0,1271.0509551790851,🟡 High Cost Overstock
2022-07-19,1026,4,133,0.2238212677610603,51,120,14,2.3970279025261383,48.207894283580245,16.489092765815915,1522.5619241093184,7,1,0,1535.3131204579897,🔴 Reorder Required
2022-07-20,1008,4,124,0.4688525302117642,358,150,12,3.1874571238369693,78.28340789295552,6.637288079896912,1219.3930582265905,7,2,0,1207.1701763601518,🟡 High Cost Overstock
2022-07-21,1061,1,117,0.3626890825826923,168,136,7,4.762615445178182,68.88073987633513,18.4053068942757,869.0001346662697,7,3,0,856.1169349594949,🟢 Healthy
2022-07-22,1036,5,117,0.2745404777214447,56,125,1,1.3680218465661982,26.494536431335437,14.395500196773824,981.229271842246,7,4,0,982.5654545133367,🔴 Reorder Required
2022-07-23,1096,2,118,0.4159648006811381,304,191,4,4.575974431034869,71.01965329965742,13.769145610828271,1462.1158803342576,7,5,1,1434.352427109968,🟡 High Cost Overstock
2022-07-24,1050,3,115,0.4271658504186659,453,165,3,0.7405498129243926,58.16617372473708,22.199984375636014,393.6352389794869,7,6,1,394.9210128746415,🟢 Healthy
2022-07-25,1043,4,109,0.2161926422435774,463,127,13,1.887751458057473,94.7652459765711,5.464534269222354,968.7941710571812,7,0,0,972.3247195321547,🟡 High Cost Overstock
2022-07-26,1023,4,121,0.2358858175344337,124,142,4,1.7966536187518771,43.14434536832426,10.026298359175104,265.92939409355705,7,1,0,271.0418390325618,🔴 Reorder Required
2022-07-27,1078,2,113,0.4743820614914413,400,118,1,3.318642985464076,78.0933135759328,7.428069996854926,1405.550507761563,7,2,0,1408.9764008554935,🟡 High Cost Overstock
2022-07-28,1058,5,119,0.1658964153453087,244,89,12,1.0905122829978064,78.4688658435656,5.706820892194515,344.5538628950304,7,3,0,335.3923333520714,🟢 Healthy
2022-07-29,1031,4,147,0.1168601667851736,236,164,13,4.470564253278892,37.72006248073499,10.51353995351895,1092.7732262545533,7,4,0,1105.8637916808648,🟢 Healthy
2022-07-30,1095,2,119,0.2816221290438196,499,149,2,4.228481338092686,92.2578899976749,24.769525455893557,2202.270077705925,7,5,1,2196.193488694496,🟡 High Cost Overstock
2022-07-31,1087,1,121,0.4204839600974516,52,192,12,3.43429618858375,59.294656034368245,10.404583464151475,955.7943168671752,7,6,1,906.5121832228091,🔴 Reorder Required
2022-08-01,1051,5,112,0.4086672425242983,233,144,11,2.56286224306489,74.31066935114418,18.274116395915428,671.4575719852635,8,0,0,651.8971245173432,🟡 High Cost Overstock
2022-08-02,1061,3,105,0.467812251565133,384,177,13,4.698302189639353,31.66844471068036,7.365977800814429,1835.816485532192,8,1,0,1832.5968441896757,🟡 High Cost Overstock
2022-08-03,1057,4,125,0.3132802657476161,322,138,9,4.238359496242502,40.62431335935754,17.0369526009446,1405.3760711494433,8,2,0,1394.3827126967954,🟡 High Cost Overstock
2022-08-04,1051,2,122,0.1400258686266133,417,157,7,2.746918166365602,66.88856943497782,24.689629662766265,1212.353444809434,8,3,0,1200.877714421496,🟡 High Cost Overstock
2022-08-05,1011,1,128,0.3354755897344064,101,115,13,3.6584300950444,45.52218146986796,10.836750469209306,707.6158837380037,8,4,0,697.5823953034238,🔴 Reorder Required
2022-08-06,1038,3,128,0.4113582457412846,312,106,6,3.0511847848085805,59.97543348567788,21.961512327511656,1011.9450863459548,8,5,1,1008.8886168921385,🟡 High Cost Overstock
2022-08-07,1001,2,115,0.1373312481079305,417,152,2,3.1457400727471905,49.92041594986314,24.95142760733071,1361.6940262854416,8,6,1,1318.5153078499595,🟡 High Cost Overstock
2022-08-08,1002,2,105,0.1690629604390359,182,134,1,1.9893923124686208,71.24430373152384,16.77108177441488,433.3137046008128,8,0,0,431.30074568940336,🟢 Healthy
2022-08-09,1055,3,131,0.1049162644622683,274,149,2,2.5793807208120354,58.97162902246471,11.188022008560708,765.7219465249625,8,1,0,764.3591647037564,🟡 High Cost Overstock
2022-08-10,1080,1,117,0.3374610317787241,359,174,7,0.8515464385538489,20.368794877853453,18.470625197983125,326.0739663186852,8,2,0,334.7309662471638,🟢 Healthy
2022-08-11,1058,1,133,0.4546937567783617,110,160,2,2.108069112490666,71.97446703563072,21.89696412537237,807.4922442931686,8,3,0,812.1060049636517,🔴 Reorder Required
2022-08-12,1001,5,134,0.3682653264008398,414,132,3,3.631228319129684,53.76972456401454,8.427004859239567,1557.0982486837036,8,4,0,1522.2549727220023,🟡 High Cost Overstock
2022-08-13,1001,4,129,0.4928160350363928,65,186,8,4.789472137277839,47.33586723921783,14.050315276829066,1257.8717338793376,8,5,1,1279.9787691309039,🔴 Reorder Required
2022-08-14,1091,3,109,0.1252134609999046,278,139,7,4.833788507433591,27.531740182657884,11.38375420247682,1371.3249452491962,8,6,1,1360.9740328392274,🟡 High Cost Overstock
2022-08-15,1053,3,108,0.4612004340605985,244,140,12,3.0007529110620124,37.62957524531932,10.667179939247598,769.8132855444503,8,0,0,774.3836350763962,🟡 High Cost Overstock
2022-08-16,1086,3,121,0.4256273149546723,300,115,11,3.229800133143119,37.90178332646828,22.21642521480345,1006.841823269404,8,1,0,988.2502960228035,🟡 High Cost Overstock
2022-08-17,1095,1,109,0.2256966081998019,492,164,11,1.3357453347543538,94.82955995237832,13.43308013643677,752.0162646515204,8,2,0,738.4851395718277,🟡 High Cost Overstock
2022-08-18,1096,4,92,0.4894106207349007,352,106,14,3.628886486420888,54.60103797972374,11.781526836078257,1331.9690811998764,8,3,0,1332.4238167801375,🟡 High Cost Overstock
2022-08-19,1000,5,122,0.215175099268566,97,120,11,0.8179645670347381,23.365267777213603,17.070210828520274,529.46310149259,8,4,0,471.43628448986215,🔴 Reorder Required
2022-08-20,1018,2,125,0.4557218895312874,284,107,9,1.7810855860975003,31.10533457946567,9.388031592747623,536.9336410311557,8,5,1,561.449587509434,🟡 High Cost Overstock
2022-08-21,1001,2,140,0.4522994308296758,170,95,12,3.50763506278449,26.322614058632965,9.59786981136158,622.6205747319963,8,6,1,613.9434258213573,🟢 Healthy
2022-08-22,1052,3,112,0.4030630466411889,369,114,4,1.8963955919457016,67.1095512165769,15.405774617430092,766.8795246445409,8,0,0,769.5364098350406,🟡 High Cost Overstock
2022-08-23,1043,4,127,0.3253881895251407,99,115,7,0.7243109335150444,34.92971932534614,13.185454572923682,475.82922978519866,8,1,0,471.7919583143682,🔴 Reorder Required
2022-08-24,1089,1,113,0.1480010998467552,90,135,1,4.243416842079338,59.88461122254208,10.899647678446488,692.4840236139516,8,2,0,720.7954064792079,🔴 Reorder Required
2022-08-25,1031,4,122,0.3127886937985993,71,178,11,1.8964850321055335,49.60496502959805,6.079022645482044,494.2855572286752,8,3,0,514.7138688367925,🔴 Reorder Required
2022-08-26,1069,4,108,0.2427185022619738,420,188,11,0.783973511864053,84.31011017153595,15.415484772770432,413.57898515443816,8,4,0,418.1231020239587,🟢 Healthy
2022-08-27,1031,1,129,0.4168868132621407,231,98,2,0.8365467402628933,45.639170981228986,21.3321841120215,238.88146798195737,8,5,1,232.39442279703945,🟢 Healthy
2022-08-28,1067,3,109,0.403251682598738,54,136,7,1.6329145945493913,56.66123859174466,22.02754410572116,1356.3535525120756,8,6,1,1383.603355097542,🔴 Reorder Required
2022-08-29,1054,4,124,0.4642450029490421,194,164,2,1.3010717624968682,77.70284388782606,9.708799594521604,330.1107658122185,8,0,0,334.0146911094153,🟢 Healthy
2022-08-30,1074,2,120,0.1059320649726831,406,112,6,3.984350530010679,54.66809655445115,16.992824078949766,1672.3144117387867,8,1,0,1649.3237928973383,🟡 High Cost Overstock
2022-08-31,1055,1,115,0.4236412867292184,127,102,13,1.947578210001655,83.45724288105512,22.117626189258807,330.7996755512653,8,2,0,346.95525566556336,🟢 Healthy
2022-09-01,1016,5,109,0.4753848212498676,280,198,10,4.121131032679246,72.93474849893319,13.174518565525297,1226.851437649122,9,3,0,1220.670399939871,🟡 High Cost Overstock
2022-09-02,1037,3,109,0.41572017964326,346,142,12,1.2823069902041877,52.84232911573728,23.64273634615057,496.5205477263863,9,4,0,499.7097131172067,🟢 Healthy
2022-09-03,1023,1,118,0.1520777839481467,397,149,9,2.717956307948377,60.318554054909015,23.059570582591057,1139.3472083104148,9,5,1,1159.3994180494064,🟡 High Cost Overstock
2022-09-04,1068,5,118,0.1325116419363551,258,175,11,3.59616710098908,97.37627646737548,9.162677948376189,1025.187388522558,9,6,1,1031.000590593411,🟡 High Cost Overstock
2022-09-05,1097,5,122,0.1083380959230803,212,101,5,3.433958842396347,72.92891972067139,10.179296658004075,800.9281943086969,9,0,0,800.6033535277622,🟢 Healthy
2022-09-06,1069,4,120,0.3514980903312285,217,146,10,3.2050823446862093,92.399618077786,8.608839972919377,787.9024868746935,9,1,0,778.077678629175,🟢 Healthy
2022-09-07,1085,4,128,0.3518690607439549,327,178,7,4.661697208690264,34.300680277685146,8.921087029094046,1558.6756675194017,9,2,0,1542.8638470812064,🟡 High Cost Overstock
2022-09-08,1010,4,119,0.4947654856872849,286,159,13,1.5283631646803495,58.65889249961215,23.15724174346996,495.7707575981922,9,3,0,474.34280583878666,🟢 Healthy
2022-09-09,1015,1,139,0.2592172696416382,225,185,1,2.7217364200794743,92.69293358760405,23.622758183852454,705.0836281054858,9,4,0,686.5546966204464,🟢 Healthy
2022-09-10,1096,1,122,0.2327625139589987,102,138,8,4.47796647532584,45.80896491531341,6.0379448237026185,623.3204418726015,9,5,1,614.9814941614229,🔴 Reorder Required
2022-09-11,1072,3,119,0.349769970873757,398,104,9,0.8505219451782067,97.41313585171366,16.872067113444096,435.9208700326399,9,6,1,417.27326024231803,🟢 Healthy
2022-09-12,1058,4,124,0.4302434690030375,59,96,13,0.7514972071388386,27.766199237892597,16.284631257151432,1130.6055661739272,9,0,0,1158.914299777033,🔴 Reorder Required
2022-09-13,1069,5,119,0.4747095798092008,195,118,5,1.5498602940123114,92.21369362200296,12.810952934489196,394.43645095440365,9,1,0,402.1976091569586,🟢 Healthy
2022-09-14,1079,2,100,0.4212496664716154,276,156,6,3.348595487921083,55.61696976526869,17.63395185646214,979.8293244314876,9,2,0,975.7219590142873,🟡 High Cost Overstock
2022-09-15,1092,3,132,0.2706695922463219,285,171,13,1.669458319024131,25.89953321129285,23.947356510217,501.6951541331702,9,3,0,482.6753773563529,🟢 Healthy
2022-09-16,1002,1,109,0.3539656941248257,291,154,11,1.3560794771395954,90.361727406887,8.405097654442923,484.98085525450927,9,4,0,455.60143415554234,🟢 Healthy
2022-09-17,1019,3,129,0.4425197306864468,354,153,8,2.5646104191123142,40.15521699272908,7.408218194329112,948.0273053584884,9,5,1,952.3984201755895,🟡 High Cost Overstock
2022-09-18,1058,3,122,0.2962438753246957,120,118,4,3.2611913094623515,21.780010039618016,5.6678114165795135,424.4585900082592,9,6,1,462.5538083870809,🟢 Healthy
2022-09-19,1035,3,90,0.186674657482157,207,103,2,1.6185096815753317,30.864568445535383,12.276666156802868,365.896072531629,9,0,0,358.2337868015571,🟢 Healthy
2022-09-20,1018,3,132,0.1678893758991492,68,117,10,1.8531103402568392,72.72917935198093,11.75256954155732,950.9051331491146,9,1,0,957.5554569383407,🔴 Reorder Required
2022-09-21,1089,2,94,0.1000630978312226,104,167,8,3.2610168716518126,98.2249191310556,13.616393763172878,437.3706737828441,9,2,0,452.9498311102752,🔴 Reorder Required
2022-09-22,1066,4,133,0.3872951979925138,493,176,2,4.7558228989525375,28.916971166681343,15.066200617618978,2373.5376603502823,9,3,0,2374.0112528301534,🟡 High Cost Overstock
2022-09-23,1018,5,117,0.1444388835383962,264,160,5,3.536337773471397,56.95584384998096,20.15647988060909,990.54901604643,9,4,0,992.6497434040358,🟡 High Cost Overstock
2022-09-24,1019,3,118,0.1975356398783762,258,136,13,4.02306864613052,34.450924075802604,12.842267809150368,1072.4026347774766,9,5,1,1077.517328113527,🟡 High Cost Overstock
